Irradiance,BodyTemperature,RelativeHumidity,Pressure,SunZenith,Month,Day,Hour,DayOfTheYear,UnixTime,DayLength
574.69,23.84,4.57,1023.0625,35.5039341859393,10,10,12,283,1539174603.0,11.289166666666667
578.75,24.47,4.74,1026.0,35.9952075256272,10,10,12,283,1539175503.0,11.289166666666667
580.4,23.61,4.56,1022.75,36.2846932409673,10,10,13,283,1539176403.0,11.289166666666667
588.82,23.59,4.55,1022.375,36.3688867233734,10,10,13,283,1539177303.0,11.289166666666667
583.89,23.21,4.45,1020.96875,36.2467558255613,10,10,13,283,1539178203.0,11.289166666666667
582.5,23.06,4.46,1020.5,35.9197728316808,10,10,13,283,1539179103.0,11.289166666666667
576.12,23.1,4.48,1021.34375,35.3918351661371,10,10,14,283,1539180003.0,11.289166666666667
559.37,23.3,4.52,1021.5,34.6690491931604,10,10,14,283,1539180903.0,11.289166666666667
547.18,23.32,4.55,1021.84375,33.7595083645841,10,10,14,283,1539181803.0,11.289166666666667
528.75,24.43,4.75,1025.8125,32.6726714901216,10,10,14,283,1539182703.0,11.289166666666667
503.13,24.57,4.74,1026.71875,31.4192360076478,10,10,15,283,1539183603.0,11.289166666666667
476.48,25.45,4.92,1030.3125,30.0105693896459,10,10,15,283,1539184503.0,11.289166666666667
450.12,26.56,5.08,1034.0,28.4584480563862,10,10,15,283,1539185403.0,11.289166666666667
421.56,27.28,5.28,1037.09375,26.7746264660028,10,10,15,283,1539186303.0,11.289166666666667
388.28,26.84,5.2,1035.1875,24.9709142617676,10,10,16,283,1539187203.0,11.289166666666667
353.64,27.35,5.3,1037.09375,23.0584208015293,10,10,16,283,1539188103.0,11.289166666666667
321.39,28.07,5.39,1039.96875,21.0480909930146,10,10,16,283,1539189003.0,11.289166666666667
286.96,27.84,5.38,1039.0625,18.9502733203871,10,10,16,283,1539189903.0,11.289166666666667
250.77,28.1,5.41,1039.9375,16.7749189838784,10,10,17,283,1539190803.0,11.289166666666667
214.48,28.38,5.4,1040.625,14.5314269536711,10,10,17,283,1539191703.0,11.289166666666667
169.22,27.46,5.35,1037.96875,12.2294636533094,10,10,17,283,1539192603.0,11.289166666666667
33.12,25.85,5.01,1031.59375,9.87864172399623,10,10,17,283,1539193503.0,11.289166666666667
26.33,24.82,4.86,1027.40625,7.49050544585412,10,10,18,283,1539194403.0,11.289166666666667
17.04,23.73,4.65,1023.53125,5.08169413021012,10,10,18,283,1539195303.0,11.289166666666667
8.6,23.12,4.62,1021.375,2.6873684030982,10,10,18,283,1539196203.0,11.289166666666667
4.66,22.35,4.44,1018.15625,0.412218519312757,10,10,18,283,1539197103.0,11.289166666666667
22.07,15.21,3.19,992.15625,0.636281350844178,10,11,7,284,1539243903.0,11.234444444444444
40.81,15.79,3.27,994.40625,2.92440203460463,10,11,8,284,1539244803.0,11.234444444444444
57.92,16.44,3.43,996.9375,5.31375577599418,10,11,8,284,1539245703.0,11.234444444444444
68.94,17.07,3.48,998.90625,7.71131857919654,10,11,8,284,1539246603.0,11.234444444444444
64.45,17.71,3.64,1001.375,10.0852063665675,10,11,8,284,1539247503.0,11.234444444444444
53.91,18.1,3.67,1002.5625,12.4195383631102,10,11,9,284,1539248403.0,11.234444444444444
57.97,16.96,3.48,998.6875,14.7030901961856,10,11,9,284,1539249303.0,11.234444444444444
69.81,17.44,3.57,1000.78125,16.9261384150199,10,11,9,284,1539250203.0,11.234444444444444
80.31,17.97,3.67,1002.46875,19.0790860651275,10,11,9,284,1539251103.0,11.234444444444444
101.75,18.39,3.74,1004.125,21.1525013464777,10,11,10,284,1539252003.0,11.234444444444444
99.33,18.72,3.79,1005.0625,23.1363196864716,10,11,10,284,1539252903.0,11.234444444444444
98.18,19.06,3.86,1006.3125,25.020139456734,10,11,10,284,1539253803.0,11.234444444444444
79.61,19.28,3.9,1007.125,26.7930838612069,10,11,10,284,1539254703.0,11.234444444444444
89.54,19.53,3.9,1008.09375,28.44389810992,10,11,11,284,1539255603.0,11.234444444444444
117.56,19.49,3.94,1007.9375,29.960944179519,10,11,11,284,1539256503.0,11.234444444444444
108.82,19.97,4.03,1009.5625,31.3325302204541,10,11,11,284,1539257403.0,11.234444444444444
98.34,20.32,4.08,1011.09375,32.5471169820412,10,11,11,284,1539258303.0,11.234444444444444
76.01,20.12,3.99,1009.71875,33.5935252883598,10,11,12,284,1539259203.0,11.234444444444444
62.47,19.82,4.0,1008.96875,34.4614687977625,10,11,12,284,1539260103.0,11.234444444444444
51.06,20.07,4.04,1009.875,35.1417904149868,10,11,12,284,1539261003.0,11.234444444444444
42.72,20.15,4.03,1010.0625,35.6269229349326,10,11,12,284,1539261903.0,11.234444444444444
38.27,19.5,3.94,1008.03125,35.9112559625627,10,11,13,284,1539262803.0,11.234444444444444
45.9,19.17,3.86,1006.25,35.9913995025355,10,11,13,284,1539263703.0,11.234444444444444
49.2,19.31,3.92,1007.53125,35.8663803968011,10,11,13,284,1539264603.0,11.234444444444444
56.98,20.28,4.07,1010.4375,35.5376881942691,10,11,13,284,1539265503.0,11.234444444444444
56.54,20.28,4.07,1010.96875,35.0091860708811,10,11,14,284,1539266403.0,11.234444444444444
70.79,20.06,4.01,1009.875,34.2869462311606,10,11,14,284,1539267303.0,11.234444444444444
97.75,19.59,3.9,1007.90625,33.3788738459294,10,11,14,284,1539268203.0,11.234444444444444
102.69,19.76,3.95,1008.8125,32.294371216328,10,11,14,284,1539269103.0,11.234444444444444
151.0,19.83,3.99,1009.5,31.0439833095088,10,11,15,284,1539270003.0,11.234444444444444
230.94,21.6,4.32,1015.78125,29.6389705620676,10,11,15,284,1539270903.0,11.234444444444444
511.71,23.24,4.63,1021.78125,28.0908948753947,10,11,15,284,1539271803.0,11.234444444444444
510.03,25.86,5.06,1031.71875,26.411467366133,10,11,15,284,1539272703.0,11.234444444444444
435.05,27.04,5.2,1035.46875,24.6122020651904,10,11,16,284,1539273603.0,11.234444444444444
396.43,27.14,5.2,1035.84375,22.704356921017,10,11,16,284,1539274503.0,11.234444444444444
350.66,27.36,5.3,1037.1875,20.6985880465152,10,11,16,284,1539275403.0,11.234444444444444
131.08,26.32,4.95,1032.28125,18.6052889356085,10,11,16,284,1539276303.0,11.234444444444444
133.74,22.46,4.4,1018.71875,16.4343386590902,10,11,17,284,1539277203.0,11.234444444444444
125.09,22.5,4.47,1018.96875,14.1951706974294,10,11,17,284,1539278103.0,11.234444444444444
229.33,23.0,4.58,1020.875,11.8973562231945,10,11,17,284,1539279003.0,11.234444444444444
35.67,23.68,4.68,1023.15625,9.55080519958998,10,11,17,284,1539279903.0,11.234444444444444
24.26,22.54,4.45,1018.96875,7.16736326069017,10,11,18,284,1539280803.0,11.234444444444444
17.12,21.46,4.31,1015.125,4.76499680267241,10,11,18,284,1539281703.0,11.234444444444444
10.68,20.5,4.12,1011.90625,2.38347478184745,10,11,18,284,1539282603.0,11.234444444444444
3.52,19.92,4.06,1009.6875,0.141507008849228,10,11,18,284,1539283503.0,11.234444444444444
4.75,14.0,2.96,987.9375,0.435240316852435,10,12,7,285,1539330303.0,11.18
9.42,13.78,2.94,987.59375,2.69976053957176,10,12,8,285,1539331203.0,11.18
16.14,13.92,2.96,987.90625,5.07899046255936,10,12,8,285,1539332103.0,11.18
23.75,13.84,2.94,987.4375,7.47002792024189,10,12,8,285,1539333003.0,11.18
29.1,13.89,2.93,987.25,9.83816389883016,10,12,8,285,1539333904.0,11.18
169.3,15.34,3.23,992.625,12.1666964805743,10,12,9,285,1539334803.0,11.18
208.6,17.21,3.59,999.75,14.4441627272043,10,12,9,285,1539335703.0,11.18
249.74,18.5,3.81,1003.96875,16.6606154545815,10,12,9,285,1539336603.0,11.18
289.48,19.56,4.02,1008.34375,18.8066612830541,10,12,9,285,1539337503.0,11.18
328.9,20.28,4.09,1010.1875,20.8726218870493,10,12,10,285,1539338403.0,11.18
363.0,21.17,4.29,1013.96875,22.848646374701,10,12,10,285,1539339303.0,11.18
395.85,23.64,4.68,1022.8125,24.7243515274742,10,12,10,285,1539340203.0,11.18
427.72,24.82,4.86,1027.3125,26.488864238664,10,12,10,285,1539341103.0,11.18
458.37,25.48,4.95,1029.5625,28.1310404454277,10,12,11,285,1539342003.0,11.18
486.2,25.68,4.98,1030.25,29.6393754630002,10,12,11,285,1539342903.0,11.18
509.01,26.51,5.14,1033.8125,31.0023138620677,10,12,11,285,1539343803.0,11.18
532.36,24.38,4.64,1024.65625,32.2084553481431,10,12,11,285,1539344703.0,11.18
550.82,23.62,4.56,1022.09375,33.246814650097,10,12,12,285,1539345603.0,11.18
563.89,24.14,4.7,1024.90625,34.1072175290219,10,12,12,285,1539346503.0,11.18
576.46,24.64,4.73,1025.875,34.7807020747498,10,12,12,285,1539347403.0,11.18
583.96,25.23,4.95,1029.34375,35.2598654710867,10,12,12,285,1539348303.0,11.18
590.29,27.64,5.23,1037.5,35.5392166438908,10,12,13,285,1539349203.0,11.18
591.85,27.47,5.25,1037.3125,35.6154696019229,10,12,13,285,1539350103.0,11.18
589.81,26.76,5.12,1034.46875,35.487700913858,10,12,13,285,1539351003.0,11.18
583.03,27.16,5.2,1036.09375,35.1574189548351,10,12,13,285,1539351903.0,11.18
565.66,27.68,5.26,1038.375,34.6284767827694,10,12,14,285,1539352803.0,11.18
549.7,27.27,5.24,1036.625,33.9068391033578,10,12,14,285,1539353703.0,11.18
538.5,27.38,5.21,1036.625,33.0003352840314,10,12,14,285,1539354603.0,11.18
511.79,26.98,5.16,1035.03125,31.9182488414205,10,12,14,285,1539355503.0,11.18
489.89,27.64,5.27,1037.65625,30.6709746031841,10,12,15,285,1539356403.0,11.18
461.61,27.2,5.19,1035.8125,29.2695961397823,10,12,15,285,1539357303.0,11.18
436.33,28.45,5.43,1040.875,27.7256234252269,10,12,15,285,1539358203.0,11.18
403.65,29.84,5.68,1046.75,26.050572400185,10,12,15,285,1539359103.0,11.18
373.47,30.7,5.87,1050.0,24.2558541589523,10,12,16,285,1539360003.0,11.18
309.64,30.07,5.73,1047.21875,22.3526047946687,10,12,16,285,1539360903.0,11.18
314.96,29.6,5.58,1045.28125,20.3514642684395,10,12,16,285,1539361803.0,11.18
301.7,27.66,5.32,1038.34375,18.2627221129898,10,12,16,285,1539362703.0,11.18
257.22,27.76,5.35,1038.84375,16.0961948535293,10,12,17,285,1539363603.0,11.18
202.05,27.75,5.38,1038.84375,13.8613867120225,10,12,17,285,1539364503.0,11.18
56.57,27.52,5.25,1037.25,11.5677958896468,10,12,17,285,1539365403.0,11.18
31.01,24.81,4.89,1027.59375,9.22553865051139,10,12,17,285,1539366303.0,11.18
26.5,24.07,4.79,1024.6875,6.84705985464367,10,12,18,285,1539367203.0,11.18
21.87,23.64,4.7,1023.34375,4.45164886036036,10,12,18,285,1539368103.0,11.18
13.88,22.94,4.57,1020.75,2.08459141516804,10,12,18,285,1539369003.0,11.18
4.77,22.23,4.45,1017.75,-0.123287122877868,10,12,18,285,1539369903.0,11.18
5.04,12.55,2.7,982.40625,0.236646934498563,10,13,7,286,1539416703.0,11.125555555555556
10.99,12.59,2.72,982.625,2.47603267688013,10,13,8,286,1539417603.0,11.125555555555556
17.37,12.93,2.78,984.3125,4.844334716996,10,13,8,286,1539418503.0,11.125555555555556
22.86,12.92,2.76,984.21875,7.22855864730422,10,13,8,286,1539419403.0,11.125555555555556
28.27,12.88,2.75,983.8125,9.59083050160019,10,13,8,286,1539420303.0,11.125555555555556
168.61,14.53,3.15,990.125,11.9135285781321,10,13,9,286,1539421203.0,11.125555555555556
208.51,17.15,3.57,998.90625,14.1848830363014,10,13,9,286,1539422103.0,11.125555555555556
248.22,18.98,3.94,1006.1875,16.3948851470853,10,13,9,286,1539423003.0,11.125555555555556
288.63,20.74,4.25,1012.5625,18.5339230768587,10,13,9,286,1539423903.0,11.125555555555556
328.25,21.96,4.38,1016.53125,20.5925982623668,10,13,10,286,1539424803.0,11.125555555555556
362.05,22.15,4.47,1017.625,22.5608394250402,10,13,10,286,1539425703.0,11.125555555555556
395.28,22.61,4.49,1018.875,24.4284526615146,10,13,10,286,1539426603.0,11.125555555555556
424.48,23.19,4.54,1021.0,26.1846570409389,10,13,10,286,1539427503.0,11.125555555555556
452.42,23.17,4.57,1021.0,27.8183197071248,10,13,11,286,1539428403.0,11.125555555555556
478.35,23.71,4.61,1022.65625,29.3181135555815,10,13,11,286,1539429303.0,11.125555555555556
502.31,24.42,4.77,1025.1875,30.6725668651144,10,13,11,286,1539430203.0,11.125555555555556
522.9,24.74,4.78,1026.46875,31.8704220721554,10,13,11,286,1539431103.0,11.125555555555556
538.53,24.71,4.77,1026.40625,32.900882781235,10,13,12,286,1539432003.0,11.125555555555556
553.27,24.75,4.78,1026.3125,33.7539378175826,10,13,12,286,1539432903.0,11.125555555555556
564.15,24.0,4.68,1024.03125,34.4207761645074,10,13,12,286,1539433803.0,11.125555555555556
573.95,25.47,4.89,1029.0625,34.8941429876683,10,13,12,286,1539434703.0,11.125555555555556
579.5,24.82,4.78,1026.875,35.1686907988585,10,13,13,286,1539435603.0,11.125555555555556
578.26,25.89,5.01,1031.21875,35.2412073771715,10,13,13,286,1539436503.0,11.125555555555556
576.3,25.67,4.87,1029.6875,35.1108374068444,10,13,13,286,1539437403.0,11.125555555555556
571.89,25.54,4.86,1029.5,34.7791038153097,10,13,13,286,1539438303.0,11.125555555555556
563.59,25.35,4.87,1028.78125,34.2497996902327,10,13,14,286,1539439203.0,11.125555555555556
550.65,25.19,4.86,1028.59375,33.5288631529929,10,13,14,286,1539440103.0,11.125555555555556
536.15,25.35,4.89,1029.1875,32.6239951611526,10,13,14,286,1539441003.0,11.125555555555556
516.54,25.42,4.88,1028.71875,31.5443948701625,10,13,14,286,1539441903.0,11.125555555555556
489.2,25.9,5.0,1031.375,30.3002630949384,10,13,15,286,1539442803.0,11.125555555555556
460.01,26.91,5.15,1034.90625,28.9026172980457,10,13,15,286,1539443703.0,11.125555555555556
430.94,26.9,5.16,1035.21875,27.3627325248675,10,13,15,286,1539444603.0,11.125555555555556
397.94,26.89,5.21,1035.5625,25.6920529113782,10,13,15,286,1539445503.0,11.125555555555556
366.04,26.78,5.14,1034.53125,23.9019536435046,10,13,16,286,1539446403.0,11.125555555555556
331.56,26.99,5.26,1035.71875,22.0033707359214,10,13,16,286,1539447303.0,11.125555555555556
301.95,27.63,5.31,1038.03125,20.0068846044534,10,13,16,286,1539448203.0,11.125555555555556
267.06,26.26,5.09,1032.78125,17.9226896658918,10,13,16,286,1539449103.0,11.125555555555556
229.69,25.7,4.98,1030.71875,15.7606148714512,10,13,17,286,1539450003.0,11.125555555555556
189.26,25.74,5.07,1031.0625,13.530176651702,10,13,17,286,1539450903.0,11.125555555555556
149.99,26.97,5.25,1035.5625,11.2409028331905,10,13,17,286,1539451803.0,11.125555555555556
30.79,24.76,4.83,1026.65625,8.90314534083677,10,13,17,286,1539452703.0,11.125555555555556
22.59,23.64,4.72,1023.3125,6.52974355245696,10,13,18,286,1539453603.0,11.125555555555556
16.87,22.97,4.57,1020.375,4.14184560377913,10,13,18,286,1539454503.0,11.125555555555556
9.61,21.86,4.41,1016.65625,1.79106499452776,10,13,18,286,1539455403.0,11.125555555555556
4.83,11.77,2.57,979.84375,0.0402678093553773,10,14,7,287,1539503103.0,11.071388888888889
10.57,11.74,2.57,979.96875,2.25335122813884,10,14,8,287,1539504003.0,11.071388888888889
17.9,11.77,2.57,979.96875,4.60978391055038,10,14,8,287,1539504903.0,11.071388888888889
23.5,11.92,2.61,980.6875,6.98702548547829,10,14,8,287,1539505803.0,11.071388888888889
29.7,12.04,2.63,981.15625,9.34334588732492,10,14,8,287,1539506703.0,11.071388888888889
165.46,13.42,2.96,986.3125,11.6601448672792,10,14,9,287,1539507603.0,11.071388888888889
207.45,15.11,3.16,991.5625,13.9253629086513,10,14,9,287,1539508503.0,11.071388888888889
247.5,15.07,3.23,991.90625,16.1288479575931,10,14,9,287,1539509403.0,11.071388888888889
288.93,17.24,3.61,999.1875,18.2610335398023,10,14,9,287,1539510303.0,11.071388888888889
326.46,18.76,3.89,1005.21875,20.312399649286,10,14,10,287,1539511203.0,11.071388888888889
362.75,19.68,4.0,1007.96875,22.2730090180151,10,14,10,287,1539512103.0,11.071388888888889
395.55,21.07,4.25,1013.40625,24.1326052039415,10,14,10,287,1539513003.0,11.071388888888889
425.82,22.28,4.5,1017.90625,25.8805781733309,10,14,10,287,1539513903.0,11.071388888888889
457.23,23.92,4.68,1023.53125,27.5058730832847,10,14,11,287,1539514803.0,11.071388888888889
481.95,24.2,4.8,1024.5625,28.9972094831178,10,14,11,287,1539515703.0,11.071388888888889
508.66,25.15,4.84,1027.59375,30.3433502257037,10,14,11,287,1539516603.0,11.071388888888889
527.27,25.8,5.01,1030.96875,31.5330840412998,10,14,11,287,1539517503.0,11.071388888888889
545.9,24.09,4.63,1023.59375,32.5558312037664,10,14,12,287,1539518403.0,11.071388888888889
558.0,23.94,4.67,1023.75,33.4017317673118,10,14,12,287,1539519303.0,11.071388888888889
569.65,24.71,4.8,1026.1875,34.062101923946,10,14,12,287,1539520203.0,11.071388888888889
579.38,24.41,4.73,1025.28125,34.5298733499625,10,14,12,287,1539521103.0,11.071388888888889
584.07,24.46,4.76,1025.53125,34.7997772333983,10,14,13,287,1539522003.0,11.071388888888889
583.48,25.64,4.94,1029.90625,34.8687242380423,10,14,13,287,1539522903.0,11.071388888888889
581.87,25.43,4.86,1028.875,34.735900181584,10,14,13,287,1539523803.0,11.071388888888889
575.04,25.44,4.86,1029.15625,34.402834656587,10,14,13,287,1539524703.0,11.071388888888889
564.05,24.98,4.87,1027.46875,33.8733072239153,10,14,14,287,1539525603.0,11.071388888888889
548.78,27.78,5.34,1038.28125,33.153148703731,10,14,14,287,1539526503.0,11.071388888888889
537.95,26.46,5.05,1033.09375,32.2500025257722,10,14,14,287,1539527403.0,11.071388888888889
514.63,25.78,4.97,1030.625,31.1729256597283,10,14,14,287,1539528303.0,11.071388888888889
486.96,26.85,5.17,1034.84375,29.9319928303738,10,14,15,287,1539529203.0,11.071388888888889
460.95,27.49,5.23,1037.0625,28.5380820426007,10,14,15,287,1539530103.0,11.071388888888889
433.48,28.42,5.48,1041.25,27.0023781710023,10,14,15,287,1539531003.0,11.071388888888889
399.93,27.82,5.38,1038.8125,25.3361775919546,10,14,15,287,1539531903.0,11.071388888888889
368.82,27.9,5.28,1038.03125,23.5506261772061,10,14,16,287,1539532803.0,11.071388888888889
333.7,27.0,5.22,1035.5,21.6567034668258,10,14,16,287,1539533703.0,11.071388888888889
297.12,26.92,5.23,1035.75,19.6648965803424,10,14,16,287,1539534603.0,11.071388888888889
261.86,27.48,5.32,1037.6875,17.5853502140296,10,14,16,287,1539535503.0,11.071388888888889
222.91,27.27,5.29,1036.5,15.4277875657632,10,14,17,287,1539536403.0,11.071388888888889
183.09,26.89,5.27,1035.6875,13.2017364044528,10,14,17,287,1539537303.0,11.071388888888889
133.34,27.72,5.42,1038.375,10.9168762252614,10,14,17,287,1539538203.0,11.071388888888889
32.84,25.51,4.96,1029.625,8.58368058542518,10,14,17,287,1539539103.0,11.071388888888889
24.97,23.59,4.68,1022.6875,6.21560371598285,10,14,18,287,1539540003.0,11.071388888888889
17.25,22.65,4.55,1019.5,3.8358018864179,10,14,18,287,1539540903.0,11.071388888888889
9.57,21.76,4.37,1016.15625,1.50347007607004,10,14,18,287,1539541803.0,11.071388888888889
4.2,12.07,2.63,980.96875,-0.15472431554327,10,15,7,288,1539589503.0,11.017222222222221
10.29,12.12,2.65,981.40625,2.03191213295827,10,15,8,288,1539590403.0,11.017222222222221
18.95,12.29,2.66,981.6875,4.37554460294629,10,15,8,288,1539591303.0,11.017222222222221
27.21,12.18,2.65,981.21875,6.74539564216913,10,15,8,288,1539592203.0,11.017222222222221
34.85,12.67,2.78,983.40625,9.09565158195466,10,15,8,288,1539593103.0,11.017222222222221
149.66,13.57,2.95,986.75,11.4065871434216,10,15,9,288,1539594003.0,11.017222222222221
187.98,15.67,3.35,993.875,13.6656289877947,10,15,9,288,1539594903.0,11.017222222222221
229.9,17.24,3.6,999.59375,15.8626290682135,10,15,9,288,1539595803.0,11.017222222222221
268.14,19.0,3.95,1005.75,17.9879915813378,10,15,9,288,1539596703.0,11.017222222222221
307.46,20.08,4.05,1009.46875,20.0320832349106,10,15,10,288,1539597603.0,11.017222222222221
340.1,20.45,4.18,1011.0,21.9851344787118,10,15,10,288,1539598503.0,11.017222222222221
373.89,20.45,4.08,1010.5,23.8368787296976,10,15,10,288,1539599403.0,11.017222222222221
403.09,21.81,4.4,1016.03125,25.5766972601572,10,15,10,288,1539600303.0,11.017222222222221
433.89,21.91,4.36,1015.90625,27.1937476868021,10,15,11,288,1539601203.0,11.017222222222221
459.67,22.97,4.53,1020.1875,28.6768317347389,10,15,11,288,1539602103.0,11.017222222222221
484.71,23.25,4.6,1021.40625,30.0147558472307,10,15,11,288,1539603003.0,11.017222222222221
503.11,25.25,4.93,1028.40625,31.1966051405569,10,15,11,288,1539603903.0,11.017222222222221
520.06,24.91,4.81,1026.8125,32.2118234175747,10,15,12,288,1539604803.0,11.017222222222221
535.34,24.6,4.75,1025.875,33.0507415343072,10,15,12,288,1539605703.0,11.017222222222221
547.66,24.54,4.75,1025.46875,33.7048184519792,10,15,12,288,1539606603.0,11.017222222222221
557.87,25.42,4.9,1028.875,34.1671586228123,10,15,12,288,1539607503.0,11.017222222222221
565.13,25.11,4.79,1027.40625,34.4325947789326,10,15,13,288,1539608403.0,11.017222222222221
561.17,25.82,5.06,1031.21875,34.4981314741285,10,15,13,288,1539609303.0,11.017222222222221
563.37,25.6,4.97,1029.875,34.3629908827021,10,15,13,288,1539610203.0,11.017222222222221
559.3,26.14,4.98,1031.21875,34.0287344265775,10,15,13,288,1539611103.0,11.017222222222221
550.01,27.19,5.17,1035.71875,33.4990711470774,10,15,14,288,1539612003.0,11.017222222222221
